age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital1,education1,default1,housing1,loan1,contact1,month1,day_of_week1,poutcome1,y1,job1
33,1,999,2,-2.9,92.201,-31.4,0.881,5076.2,1,4,1,1,1,2,4,5,2,1,4
29,1,999,2,-2.9,92.201,-31.4,0.881,5076.2,2,2,1,1,1,2,4,5,2,1,3
27,1,3,2,-2.9,92.201,-31.4,0.884,5076.2,2,2,1,1,1,2,4,1,3,1,12
32,2,999,2,-2.9,92.201,-31.4,0.884,5076.2,1,6,1,1,1,2,4,1,2,1,11
30,1,999,2,-2.9,92.201,-31.4,0.883,5076.2,2,7,1,1,1,2,4,2,2,1,3
28,1,999,2,-2.9,92.201,-31.4,0.883,5076.2,2,7,1,1,1,2,4,2,2,1,3
56,1,3,2,-2.9,92.201,-31.4,0.883,5076.2,1,2,1,2,2,2,4,2,3,1,6
57,1,5,2,-2.9,92.201,-31.4,0.883,5076.2,1,7,1,2,1,2,4,2,2,1,10
36,1,999,2,-2.9,92.201,-31.4,0.879,5076.2,1,7,1,2,1,2,4,3,2,1,3
42,2,15,2,-2.9,92.201,-31.4,0.879,5076.2,3,6,1,1,1,2,4,3,2,1,10
36,1,999,2,-2.9,92.201,-31.4,0.879,5076.2,2,7,1,2,1,2,4,3,2,1,3
45,1,4,2,-2.9,92.201,-31.4,0.879,5076.2,1,7,1,1,1,2,4,3,3,1,3
33,2,999,2,-2.9,92.201,-31.4,0.879,5076.2,2,7,1,2,1,2,4,3,2,1,3
33,4,999,2,-2.9,92.201,-31.4,0.873,5076.2,1,7,1,2,1,2,4,4,2,1,5
24,1,999,2,-2.9,92.201,-31.4,0.873,5076.2,2,2,1,1,1,2,4,4,2,1,12
21,2,4,2,-2.9,92.201,-31.4,0.873,5076.2,2,2,1,1,1,2,4,4,3,1,12
29,1,4,2,-2.9,92.201,-31.4,0.873,5076.2,1,7,1,2,1,2,4,4,3,1,10
43,4,3,2,-2.9,92.201,-31.4,0.873,5076.2,1,2,1,1,1,2,4,4,3,1,7
43,1,6,2,-2.9,92.201,-31.4,0.869,5076.2,1,4,1,2,1,2,4,5,2,1,10
17,3,4,2,-2.9,92.201,-31.4,0.869,5076.2,2,4,1,2,1,2,4,5,3,1,12
20,2,4,2,-2.9,92.201,-31.4,0.869,5076.2,2,2,1,1,1,1,4,5,3,1,12
68,1,999,2,-2.9,92.201,-31.4,0.861,5076.2,1,1,1,1,1,2,4,1,2,1,6
66,1,999,2,-2.9,92.201,-31.4,0.861,5076.2,1,6,1,1,1,2,4,1,2,1,6
28,1,999,2,-2.9,92.201,-31.4,0.861,5076.2,2,7,1,3,3,2,4,1,2,1,3
33,1,6,2,-2.9,92.201,-31.4,0.859,5076.2,1,2,1,1,2,2,4,2,3,1,3
35,5,3,2,-2.9,92.201,-31.4,0.849,5076.2,1,7,1,2,1,2,4,5,3,1,3
40,1,999,2,-2.9,92.201,-31.4,0.843,5076.2,1,7,1,2,1,2,4,1,2,1,3
43,2,3,2,-2.9,92.201,-31.4,0.838,5076.2,1,2,1,1,2,2,4,2,3,1,2
51,1,6,2,-2.9,92.201,-31.4,0.838,5076.2,3,2,1,1,1,2,4,2,2,1,3
80,1,3,2,-2.9,92.201,-31.4,0.834,5076.2,1,1,1,2,1,2,4,3,3,1,6
24,1,999,2,-2.9,92.201,-31.4,0.825,5076.2,2,2,1,1,1,2,4,5,2,1,12
53,1,999,2,-2.9,92.201,-31.4,0.821,5076.2,1,7,1,2,1,2,4,1,2,1,3
63,1,6,2,-2.9,92.201,-31.4,0.821,5076.2,1,7,1,2,1,2,4,1,2,1,6
27,2,4,2,-3.4,92.379,-29.8,0.819,5017.5,2,7,1,2,1,2,10,2,3,1,10
39,4,16,2,-3.4,92.379,-29.8,0.819,5017.5,1,3,1,1,1,2,10,2,2,1,11
25,1,999,2,-3.4,92.379,-29.8,0.797,5017.5,2,4,1,1,1,2,10,1,2,1,4
91,1,999,2,-3.4,92.379,-29.8,0.781,5017.5,1,7,1,2,2,2,10,3,2,1,6
60,2,999,2,-3.4,92.379,-29.8,0.768,5017.5,3,2,1,1,1,2,10,3,2,1,6
56,1,999,2,-3.4,92.379,-29.8,0.762,5017.5,1,5,1,1,1,2,10,5,2,1,7
60,1,999,2,-3.4,92.379,-29.8,0.743,5017.5,3,5,1,2,1,2,10,4,2,1,6
45,1,999,2,-3.4,92.379,-29.8,0.741,5017.5,1,7,1,2,1,2,10,5,2,1,3
35,1,4,2,-3.4,92.431,-26.9,0.754,5017.5,1,2,1,1,1,2,5,4,3,1,3
49,1,999,2,-3.4,92.431,-26.9,0.754,5017.5,3,6,1,1,1,2,5,4,2,1,5
49,1,999,2,-3.4,92.431,-26.9,0.754,5017.5,3,6,1,1,1,2,5,4,2,1,5
71,2,999,2,-3.4,92.431,-26.9,0.754,5017.5,1,1,1,1,1,2,5,4,2,1,6
68,1,999,2,-3.4,92.431,-26.9,0.744,5017.5,1,2,1,2,1,2,5,2,2,1,6
58,2,4,2,-3.4,92.431,-26.9,0.74,5017.5,1,1,1,1,2,2,5,3,3,1,5
38,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,3,5,1,1,2,2,5,2,2,1,5
45,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,2,4,1,1,1,2,5,2,2,1,4
58,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,1,4,1,1,2,2,5,2,2,1,7
48,2,5,2,-3.4,92.431,-26.9,0.742,5017.5,1,3,1,2,1,2,5,2,3,1,3
36,1,2,2,-3.4,92.431,-26.9,0.742,5017.5,2,7,1,2,1,2,5,3,3,1,3
36,1,999,2,-3.4,92.431,-26.9,0.742,5017.5,1,7,1,2,1,2,5,3,2,1,3
39,1,7,2,-3.4,92.431,-26.9,0.739,5017.5,1,7,1,2,1,2,5,5,2,1,5
36,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,1,2,1,1,1,2,5,5,2,1,2
44,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,1,5,1,1,1,2,5,5,2,1,4
29,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,2,7,1,1,1,2,5,1,2,1,10
55,1,999,2,-3.4,92.431,-26.9,0.739,5017.5,1,5,1,2,2,2,5,1,2,1,11
33,1,999,2,-3.4,92.431,-26.9,0.735,5017.5,2,7,1,1,2,2,5,3,2,1,3
54,2,6,2,-3.4,92.431,-26.9,0.735,5017.5,3,7,1,2,1,2,5,3,3,1,3
33,2,6,2,-3.4,92.431,-26.9,0.731,5017.5,2,2,1,2,1,2,5,1,2,1,3
50,2,6,2,-3.4,92.431,-26.9,0.731,5017.5,1,4,1,1,1,2,5,1,2,1,10
32,1,999,2,-3.4,92.431,-26.9,0.728,5017.5,2,7,1,2,1,1,5,2,2,1,3
55,1,999,2,-3.4,92.431,-26.9,0.722,5017.5,1,1,1,1,1,2,5,4,2,1,6
60,6,999,2,-3.4,92.431,-26.9,0.722,5017.5,1,1,1,2,1,2,5,4,2,1,5
78,2,999,2,-3.4,92.431,-26.9,0.72,5017.5,3,3,1,1,1,2,5,5,2,1,6
34,2,8,2,-3.4,92.649,-30.1,0.722,5017.5,2,2,1,2,1,2,6,1,2,1,3
40,2,999,2,-3.4,92.649,-30.1,0.72,5017.5,3,7,1,1,1,2,6,2,2,1,3
37,2,999,2,-3.4,92.649,-30.1,0.719,5017.5,3,2,1,1,1,2,6,3,2,1,11
54,1,7,2,-3.4,92.649,-30.1,0.719,5017.5,1,4,1,1,1,2,6,3,2,1,4
34,2,999,2,-3.4,92.649,-30.1,0.716,5017.5,1,4,1,2,1,2,6,5,2,1,5
26,2,999,2,-3.4,92.649,-30.1,0.715,5017.5,2,2,1,1,1,2,6,1,2,1,3
21,1,7,2,-3.4,92.649,-30.1,0.715,5017.5,2,2,1,1,1,2,6,2,2,1,12
36,1,999,2,-3.4,92.649,-30.1,0.715,5017.5,3,4,1,1,1,2,6,3,2,1,8
35,2,7,2,-3.4,92.649,-30.1,0.715,5017.5,2,2,1,1,2,2,6,3,2,1,3
23,5,9,2,-3.4,92.649,-30.1,0.714,5017.5,2,5,1,2,1,2,6,4,2,1,5
19,2,3,2,-3.4,92.649,-30.1,0.714,5017.5,2,6,1,1,1,2,6,1,3,1,12
39,1,3,2,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,1,1,2,6,1,3,1,3
50,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,1,7,1,1,1,2,6,1,3,1,3
64,4,999,2,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,2,1,2,6,1,2,1,6
30,1,999,2,-3.4,92.649,-30.1,0.714,5017.5,2,2,1,1,1,2,6,1,2,1,4
48,5,3,2,-3.4,92.649,-30.1,0.714,5017.5,1,5,1,2,1,2,6,1,3,1,5
27,1,4,2,-3.4,92.649,-30.1,0.714,5017.5,1,2,1,1,1,2,6,1,2,1,3
36,1,999,2,-3.4,92.649,-30.1,0.715,5017.5,1,4,1,2,1,2,6,2,2,1,4
57,1,3,2,-3.4,92.649,-30.1,0.716,5017.5,1,1,1,2,1,2,6,3,3,1,6
31,1,999,2,-3.4,92.649,-30.1,0.719,5017.5,1,3,1,2,1,2,6,1,2,1,4
23,2,6,2,-3,92.713,-33,0.718,5023.5,2,7,1,2,1,2,7,5,3,1,12
48,4,6,2,-3,92.713,-33,0.717,5023.5,1,7,1,2,1,2,7,1,3,1,3
57,1,6,2,-3,92.713,-33,0.715,5023.5,2,2,1,1,1,2,7,1,3,1,3
70,1,999,2,-3,92.713,-33,0.715,5023.5,1,1,1,2,1,2,7,3,2,1,6
35,3,999,2,-3,92.713,-33,0.707,5023.5,1,4,1,1,2,2,7,4,2,1,4
53,1,999,2,-1.8,93.369,-34.8,0.654,5008.7,3,7,1,2,1,1,8,4,2,1,3
64,1,3,2,-1.8,93.369,-34.8,0.653,5008.7,1,7,1,1,1,2,8,5,3,1,6
85,7,7,2,-1.8,93.369,-34.8,0.653,5008.7,2,5,1,1,1,2,8,5,3,1,6
53,5,999,2,-1.8,93.369,-34.8,0.646,5008.7,1,5,1,2,1,1,8,1,2,1,5
58,5,999,2,-1.8,93.369,-34.8,0.646,5008.7,1,7,1,2,1,2,8,1,2,1,3
27,1,9,2,-1.8,93.369,-34.8,0.646,5008.7,2,2,1,2,2,2,8,2,2,1,2
70,2,7,2,-1.8,93.369,-34.8,0.639,5008.7,1,6,1,1,1,1,8,1,3,1,6
58,2,999,2,-1.8,93.369,-34.8,0.635,5008.7,1,2,1,1,1,2,8,1,2,1,2
58,3,999,2,-1.8,93.369,-34.8,0.635,5008.7,1,2,1,2,1,2,8,1,2,1,2
58,1,999,2,-1.8,93.369,-34.8,0.635,5008.7,1,2,1,1,1,2,8,1,2,1,2
62,2,999,2,-1.8,93.369,-34.8,0.635,5008.7,1,6,1,1,1,2,8,1,2,1,4
27,1,999,2,-1.8,93.369,-34.8,0.635,5008.7,2,7,1,2,1,2,8,2,2,1,3
84,2,999,2,-1.8,93.749,-34.6,0.635,5008.7,3,1,1,1,1,2,9,4,2,1,6
35,1,999,2,-1.8,93.749,-34.6,0.642,5008.7,1,7,1,2,1,2,9,1,2,1,3
58,2,6,2,-1.8,93.749,-34.6,0.642,5008.7,2,5,1,1,1,2,9,1,3,1,1
58,4,999,2,-1.8,93.749,-34.6,0.644,5008.7,1,5,1,2,1,2,9,4,2,1,3
74,2,14,2,-1.8,93.749,-34.6,0.643,5008.7,3,1,1,1,2,2,9,1,2,1,6
46,2,6,2,-1.8,93.749,-34.6,0.645,5008.7,1,2,1,2,2,2,9,1,3,1,3
34,2,6,2,-1.8,93.749,-34.6,0.663,5008.7,1,5,1,2,1,2,9,5,3,1,5
37,1,999,2,-1.8,93.876,-40,0.668,5008.7,1,7,1,1,1,2,1,2,2,1,3
52,1,3,2,-1.8,93.876,-40,0.668,5008.7,1,7,1,1,1,2,1,2,3,1,3
29,1,999,2,-1.8,93.876,-40,0.668,5008.7,2,7,1,1,1,2,1,2,2,1,3
79,1,999,2,-1.8,93.876,-40,0.668,5008.7,1,4,1,1,1,2,1,2,2,1,6
24,1,1,2,-1.8,93.876,-40,0.672,5008.7,2,2,1,2,1,2,1,3,3,1,12
18,1,999,2,-1.8,93.876,-40,0.672,5008.7,2,6,1,1,1,1,1,3,2,1,12
18,1,7,2,-1.8,93.876,-40,0.677,5008.7,2,6,1,2,1,2,1,4,3,1,12
78,2,7,2,-1.8,93.876,-40,0.682,5008.7,3,1,1,2,1,2,1,5,3,1,6
38,5,3,2,-1.8,93.876,-40,0.682,5008.7,1,5,1,1,1,2,1,1,3,1,11
24,2,999,2,-1.8,93.876,-40,0.682,5008.7,2,2,1,2,1,2,1,2,2,1,12
50,1,999,2,-1.8,93.876,-40,0.682,5008.7,1,2,1,2,1,2,1,3,2,1,3
92,1,6,2,-1.8,93.876,-40,0.683,5008.7,1,6,1,2,1,2,1,4,3,1,6
68,7,999,2,-1.8,93.876,-40,0.692,5008.7,1,5,1,3,3,2,1,4,2,1,6
34,1,999,2,-1.8,93.876,-40,0.695,5008.7,1,7,1,1,1,2,1,5,2,1,3
29,1,999,2,-1.8,93.876,-40,0.695,5008.7,2,2,1,2,1,2,1,5,2,1,2
35,1,999,2,-1.8,93.876,-40,0.699,5008.7,1,2,1,2,1,1,1,5,2,1,7
25,3,999,2,-1.8,93.876,-40,0.699,5008.7,2,2,1,2,1,2,1,5,2,1,5
30,2,9,2,-1.8,93.876,-40,0.701,5008.7,1,7,1,1,2,2,1,1,3,1,3
31,5,6,2,-1.8,93.876,-40,0.701,5008.7,2,2,1,1,1,2,1,1,3,1,9
29,1,6,2,-1.7,94.055,-39.8,0.702,4991.6,2,4,1,1,1,1,2,2,3,1,4
25,2,999,2,-1.7,94.055,-39.8,0.702,4991.6,2,6,1,2,1,2,2,2,2,1,2
29,1,999,2,-1.7,94.055,-39.8,0.704,4991.6,2,7,1,2,1,2,2,3,2,1,3
38,2,3,2,-1.7,94.055,-39.8,0.707,4991.6,1,3,1,1,2,2,2,5,3,1,4
38,1,999,2,-1.7,94.055,-39.8,0.707,4991.6,1,3,1,2,1,2,2,5,2,1,4
21,1,14,2,-1.7,94.055,-39.8,0.713,4991.6,2,2,1,2,1,1,2,2,3,1,12
37,1,999,2,-1.7,94.055,-39.8,0.719,4991.6,1,7,1,2,1,2,2,5,2,1,3
31,4,3,2,-1.7,94.055,-39.8,0.723,4991.6,1,5,1,2,1,2,2,2,3,1,5
35,2,12,2,-1.7,94.055,-39.8,0.723,4991.6,3,7,1,2,2,2,2,2,3,1,10
33,1,999,2,-1.7,94.055,-39.8,0.727,4991.6,1,4,1,2,1,1,2,3,2,1,4
35,1,13,2,-1.7,94.055,-39.8,0.739,4991.6,3,5,1,1,1,2,2,3,2,1,5
40,3,3,2,-1.7,94.055,-39.8,0.739,4991.6,1,4,1,2,1,2,2,3,3,1,4
24,2,14,2,-1.7,94.055,-39.8,0.739,4991.6,2,2,1,1,1,2,2,3,3,1,12
22,1,999,2,-1.7,94.055,-39.8,0.739,4991.6,2,2,1,2,1,1,2,3,2,1,12
53,6,999,2,-1.7,94.055,-39.8,0.754,4991.6,3,7,1,2,1,2,2,1,2,1,10
27,1,999,2,-1.7,94.055,-39.8,0.761,4991.6,2,1,1,1,1,2,2,2,2,1,7
37,4,999,2,-1.7,94.215,-40.3,0.782,4991.6,2,2,1,2,2,2,3,4,2,1,3
27,2,999,2,-1.7,94.215,-40.3,0.782,4991.6,2,2,1,1,1,2,3,4,2,1,3
30,1,3,2,-1.7,94.215,-40.3,0.797,4991.6,2,7,1,1,1,2,3,2,3,1,3
35,1,999,2,-1.7,94.215,-40.3,0.802,4991.6,2,7,1,2,1,2,3,3,2,1,11
58,4,999,2,-1.7,94.215,-40.3,0.81,4991.6,1,2,1,2,1,2,3,4,2,1,3
21,11,9,2,-1.7,94.215,-40.3,0.81,4991.6,2,6,1,2,2,2,3,4,2,1,12
28,1,999,2,-1.7,94.215,-40.3,0.827,4991.6,2,2,1,2,2,2,3,1,2,1,12
29,1,999,2,-1.7,94.215,-40.3,0.835,4991.6,1,7,1,2,1,2,3,2,2,1,3
27,5,999,2,-1.7,94.215,-40.3,0.846,4991.6,2,2,1,2,1,2,3,4,2,1,4
54,5,999,2,-1.7,94.215,-40.3,0.861,4991.6,1,7,1,1,2,2,3,5,2,1,3
28,3,6,2,-1.7,94.215,-40.3,0.876,4991.6,2,7,1,1,1,2,3,2,3,1,5
23,1,999,2,-1.7,94.215,-40.3,0.881,4991.6,2,7,1,2,1,2,3,3,2,1,3
32,1,3,2,-1.7,94.215,-40.3,0.885,4991.6,2,7,1,1,1,2,3,5,3,1,5
47,3,999,2,-1.7,94.215,-40.3,0.896,4991.6,1,7,1,2,2,2,3,3,2,1,3
60,4,6,2,-1.7,94.215,-40.3,0.899,4991.6,1,5,1,2,2,2,3,4,3,1,6
65,1,999,2,-1.7,94.215,-40.3,0.899,4991.6,1,2,1,2,1,2,3,4,2,1,10
34,3,999,2,-1.7,94.215,-40.3,0.896,4991.6,1,7,1,3,3,2,3,5,2,1,8
31,1,999,2,-1.7,94.027,-38.3,0.898,4991.6,2,7,1,1,1,2,4,1,2,1,8
31,1,999,2,-1.7,94.027,-38.3,0.898,4991.6,2,6,1,1,1,2,4,1,2,1,5
33,1,999,2,-1.7,94.027,-38.3,0.898,4991.6,2,7,1,2,2,1,4,1,2,1,3
31,1,9,2,-1.7,94.027,-38.3,0.899,4991.6,2,7,1,1,1,2,4,2,2,1,12
28,2,6,2,-1.7,94.027,-38.3,0.9,4991.6,2,4,1,1,1,1,4,3,3,1,12
24,5,6,2,-1.7,94.027,-38.3,0.905,4991.6,2,7,1,2,2,2,4,5,3,1,3
26,5,999,2,-1.7,94.027,-38.3,0.904,4991.6,2,7,1,1,1,1,4,1,2,1,3
77,8,999,2,-1.7,94.027,-38.3,0.903,4991.6,1,6,1,1,1,2,4,3,2,1,6
71,1,999,2,-1.7,94.027,-38.3,0.899,4991.6,1,1,1,2,1,2,4,4,2,1,3
60,2,15,2,-1.7,94.027,-38.3,0.896,4991.6,1,1,1,1,1,2,4,1,2,1,6
34,1,18,2,-1.1,94.199,-37.5,0.886,4963.6,1,7,1,2,1,2,10,3,2,1,3
24,1,999,2,-1.1,94.199,-37.5,0.886,4963.6,2,6,1,2,1,2,10,3,2,1,12
71,1,999,2,-1.1,94.199,-37.5,0.886,4963.6,1,2,1,2,1,1,10,3,2,1,6
32,3,999,2,-1.1,94.199,-37.5,0.884,4963.6,2,7,1,1,1,2,10,4,2,1,2
78,1,999,2,-1.1,94.199,-37.5,0.884,4963.6,3,2,1,1,1,2,10,4,2,1,6
51,1,999,2,-1.1,94.199,-37.5,0.883,4963.6,1,2,1,3,3,1,10,5,2,1,7
76,1,999,2,-1.1,94.199,-37.5,0.882,4963.6,1,1,1,2,1,2,10,1,2,1,6
36,1,999,2,-1.1,94.199,-37.5,0.881,4963.6,1,7,1,2,1,2,10,2,2,1,3
45,4,6,2,-1.1,94.199,-37.5,0.88,4963.6,1,2,1,1,1,2,10,3,3,1,7
44,1,999,2,-1.1,94.199,-37.5,0.88,4963.6,1,7,1,1,2,2,10,3,2,1,10
29,2,8,2,-1.1,94.199,-37.5,0.878,4963.6,2,7,1,2,1,2,10,4,3,1,3
35,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,1,5,1,2,1,2,10,4,2,1,5
35,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,1,5,1,2,1,2,10,4,2,1,5
54,1,999,2,-1.1,94.199,-37.5,0.878,4963.6,3,7,1,2,1,2,10,4,2,1,3
33,9,999,2,-1.1,94.199,-37.5,0.879,4963.6,2,5,1,2,1,2,10,5,2,1,5
30,1,999,2,-1.1,94.199,-37.5,0.88,4963.6,2,5,1,1,1,2,10,2,2,1,12
32,1,999,2,-1.1,94.601,-49.5,0.942,4963.6,2,7,1,1,1,2,5,5,2,1,3
26,1,999,2,-1.1,94.601,-49.5,0.959,4963.6,2,7,1,1,1,1,5,3,2,1,3
32,2,999,2,-1.1,94.601,-49.5,0.972,4963.6,2,7,1,2,1,2,5,5,2,1,2
39,2,999,2,-1.1,94.601,-49.5,0.972,4963.6,1,1,1,2,1,2,5,5,2,1,1
29,2,12,2,-1.1,94.601,-49.5,0.977,4963.6,2,7,1,1,1,2,5,1,2,1,3
25,1,999,2,-1.1,94.601,-49.5,0.977,4963.6,2,2,1,1,1,2,5,1,2,1,2
27,1,3,2,-1.1,94.601,-49.5,0.982,4963.6,2,7,1,2,2,2,5,2,3,1,3
51,2,999,2,-1.1,94.601,-49.5,0.982,4963.6,1,1,1,1,1,2,5,2,2,1,1
81,2,3,2,-1.1,94.601,-49.5,0.987,4963.6,3,1,1,2,1,2,5,4,3,1,6
74,2,3,2,-1.1,94.601,-49.5,0.993,4963.6,1,7,1,2,1,2,5,5,3,1,6
68,4,999,2,-1.1,94.601,-49.5,1,4963.6,3,2,1,2,1,2,5,1,2,1,6
74,3,3,2,-1.1,94.601,-49.5,1,4963.6,3,1,1,2,1,2,5,1,3,1,6
24,3,999,2,-1.1,94.601,-49.5,1.008,4963.6,2,5,1,1,2,2,5,2,2,1,12
61,2,999,2,-1.1,94.601,-49.5,1.016,4963.6,1,1,1,2,1,1,5,3,2,1,1
45,2,999,2,-1.1,94.601,-49.5,1.016,4963.6,2,6,1,2,1,2,5,3,2,1,12
46,2,12,2,-1.1,94.601,-49.5,1.032,4963.6,1,7,1,3,3,2,5,1,2,1,10
28,1,6,2,-1.1,94.601,-49.5,1.032,4963.6,2,7,1,2,1,2,5,1,3,1,3
30,1,17,2,-1.1,94.601,-49.5,1.037,4963.6,2,2,1,2,1,2,5,2,2,1,12
48,1,999,2,-1.1,94.767,-50.8,1.049,4963.6,1,2,1,1,1,1,6,2,2,1,3
28,3,999,2,-1.1,94.767,-50.8,1.048,4963.6,1,2,1,2,1,2,6,3,2,1,2
46,2,999,2,-1.1,94.767,-50.8,1.048,4963.6,2,2,1,2,1,2,6,1,2,1,3
32,2,19,2,-1.1,94.767,-50.8,1.048,4963.6,2,2,1,1,1,2,6,1,2,1,3
32,2,999,2,-1.1,94.767,-50.8,1.048,4963.6,2,2,1,1,1,2,6,1,2,1,3
58,1,999,2,-1.1,94.767,-50.8,1.046,4963.6,1,2,1,2,1,2,6,2,2,1,3
34,2,999,2,-1.1,94.767,-50.8,1.046,4963.6,1,6,1,2,1,2,6,2,2,1,5
29,1,6,2,-1.1,94.767,-50.8,1.04,4963.6,2,5,1,1,2,2,6,5,3,1,5
34,1,999,2,-1.1,94.767,-50.8,1.031,4963.6,2,6,1,2,1,2,6,4,2,1,12
31,2,999,1,-0.1,93.2,-42,4.153,5195.8,1,2,3,1,1,2,6,2,2,1,7
50,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,3,2,1,2,2,6,1,2,1,4
31,2,999,1,-0.1,93.2,-42,4.191,5195.8,2,2,2,1,1,2,6,1,2,1,2
35,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,1,1,2,6,1,2,1,3
38,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,4,2,2,1,2,6,1,2,1,3
41,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,2,2,2,1,2,6,1,2,1,4
50,1,3,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,2,1,2,6,1,3,1,11
46,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,1,1,2,6,1,2,1,3
39,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,2,1,2,6,1,2,1,7
48,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,2,1,2,6,1,2,1,11
54,1,999,1,-0.1,93.2,-42,4.191,5195.8,2,4,2,1,1,2,6,1,2,1,1
55,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,2,2,1,1,2,6,1,2,1,3
40,1,999,1,-0.1,93.2,-42,4.191,5195.8,2,4,2,2,2,2,6,1,2,1,5
46,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,4,2,1,1,2,6,1,2,1,8
46,1,999,1,-0.1,93.2,-42,4.191,5195.8,1,4,2,1,2,2,6,1,2,1,8
37,2,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,1,1,2,6,1,2,1,11
49,2,999,1,-0.1,93.2,-42,4.191,5195.8,1,2,2,2,1,2,6,1,2,1,10
37,2,999,1,-0.1,93.2,-42,4.191,5195.8,1,7,2,2,1,2,6,1,2,1,11
35,2,999,1,-0.1,93.2,-42,4.191,5195.8,1,2,2,2,1,2,6,1,2,1,4
45,4,999,1,-0.1,93.2,-42,4.191,5195.8,3,4,2,1,1,2,6,1,2,1,4
56,1,999,1,-0.1,93.2,-42,4.153,5195.8,1,5,2,3,3,2,6,2,2,1,5
40,1,999,1,-0.1,93.2,-42,4.153,5195.8,1,4,2,1,1,2,6,2,2,1,8
35,1,999,1,-0.1,93.2,-42,4.153,5195.8,2,3,2,2,1,2,6,2,2,1,7
48,2,999,1,-0.1,93.2,-42,4.153,5195.8,1,6,2,1,1,2,6,2,2,1,3
39,1,999,1,-0.1,93.2,-42,4.153,5195.8,2,2,2,1,1,2,6,2,2,1,10
46,1,999,1,-0.1,93.2,-42,4.153,5195.8,1,3,2,2,1,2,6,2,2,1,8
37,1,999,1,-0.1,93.2,-42,4.153,5195.8,3,4,2,1,1,1,6,2,2,1,6
37,1,999,1,-0.1,93.2,-42,4.153,5195.8,3,4,2,2,1,2,6,2,2,1,6
37,1,999,1,-0.1,93.2,-42,4.153,5195.8,2,2,2,1,1,2,6,2,2,1,4
41,2,4,1,-0.1,93.2,-42,4.153,5195.8,2,5,2,2,1,2,6,2,3,1,5
43,3,999,1,-0.1,93.2,-42,4.153,5195.8,1,1,2,2,2,1,6,2,2,1,4
39,1,999,1,-0.1,93.2,-42,4.153,5195.8,1,4,2,1,1,2,6,2,2,1,7
39,1,999,1,-0.1,93.2,-42,4.153,5195.8,1,4,2,1,2,2,6,2,2,1,7
38,2,999,1,-0.1,93.2,-42,4.12,5195.8,3,7,2,2,1,2,6,3,2,1,3
40,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,5,2,2,1,2,6,3,2,1,5
39,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,1,2,1,1,2,6,3,2,1,8
35,1,999,1,-0.1,93.2,-42,4.12,5195.8,2,1,2,3,3,2,6,3,2,1,1
45,1,999,1,-0.1,93.2,-42,4.12,5195.8,3,5,2,2,2,2,6,3,2,1,5
46,1,999,1,-0.1,93.2,-42,4.12,5195.8,2,1,2,1,1,2,6,3,2,1,4
52,2,999,1,-0.1,93.2,-42,4.12,5195.8,1,5,2,2,1,2,6,3,2,1,4
56,1,999,1,-0.1,93.2,-42,4.12,5195.8,3,2,2,2,2,2,6,3,2,1,2
34,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,1,2,2,1,2,6,3,2,1,7
36,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,3,2,1,1,2,6,3,2,1,4
34,2,999,1,-0.1,93.2,-42,4.12,5195.8,1,3,2,2,2,2,6,3,2,1,4
31,1,999,1,-0.1,93.2,-42,4.12,5195.8,2,4,2,2,2,2,6,3,2,1,5
31,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,2,2,2,1,2,6,3,2,1,2
52,1,999,1,-0.1,93.2,-42,4.12,5195.8,1,7,2,1,1,2,6,3,2,1,6
51,2,999,1,-0.1,93.2,-42,4.12,5195.8,3,7,2,2,1,2,6,3,2,1,7
54,5,999,1,-0.1,93.2,-42,4.12,5195.8,1,3,2,1,1,2,6,3,2,1,4
35,2,3,1,-0.1,93.2,-42,4.12,5195.8,2,1,2,2,1,2,6,3,3,1,1
